2019-05-13 21:48:37,152:INFO: Loading the datasets...
2019-05-13 21:48:42,530:INFO: Epoch 1/8
2019-05-13 21:48:42,530:INFO: Pre-training with MSE loss
2019-05-13 21:53:06,753:INFO: Epoch no: 1 | Epoch progress(%): 23.55 | Avg train loss: 58.2173 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 608
2019-05-13 21:53:09,076:INFO: Epoch no: 1 | Epoch progress(%): 23.77 | Avg train loss: 59.4874 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 588
2019-05-13 21:53:11,469:INFO: Epoch no: 1 | Epoch progress(%): 23.99 | Avg train loss: 55.6656 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 593
2019-05-13 21:53:13,809:INFO: Epoch no: 1 | Epoch progress(%): 24.20 | Avg train loss: 60.3048 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 592
2019-05-13 21:53:16,235:INFO: Epoch no: 1 | Epoch progress(%): 24.42 | Avg train loss: 60.1354 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 598
2019-05-13 21:53:18,630:INFO: Epoch no: 1 | Epoch progress(%): 24.63 | Avg train loss: 58.8937 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 603
2019-05-13 21:53:20,911:INFO: Epoch no: 1 | Epoch progress(%): 24.85 | Avg train loss: 55.4830 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 590
2019-05-13 21:53:23,316:INFO: Epoch no: 1 | Epoch progress(%): 25.07 | Avg train loss: 57.3247 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 564
2019-05-13 21:53:25,747:INFO: Epoch no: 1 | Epoch progress(%): 25.28 | Avg train loss: 61.1277 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 564
2019-05-13 21:53:28,052:INFO: Epoch no: 1 | Epoch progress(%): 25.50 | Avg train loss: 59.7585 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 601
2019-05-13 21:53:30,493:INFO: Epoch no: 1 | Epoch progress(%): 25.72 | Avg train loss: 56.0446 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 596
2019-05-13 21:53:32,863:INFO: Epoch no: 1 | Epoch progress(%): 25.93 | Avg train loss: 59.4927 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 595
2019-05-13 21:53:35,239:INFO: Epoch no: 1 | Epoch progress(%): 26.15 | Avg train loss: 60.3469 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 556
2019-05-13 21:53:37,614:INFO: Epoch no: 1 | Epoch progress(%): 26.36 | Avg train loss: 57.9813 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 585
2019-05-13 21:53:40,052:INFO: Epoch no: 1 | Epoch progress(%): 26.58 | Avg train loss: 58.4514 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 596
2019-05-13 21:53:42,391:INFO: Epoch no: 1 | Epoch progress(%): 26.80 | Avg train loss: 56.0591 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 564
2019-05-13 21:53:44,714:INFO: Epoch no: 1 | Epoch progress(%): 27.01 | Avg train loss: 55.1577 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 576
2019-05-13 21:53:47,095:INFO: Epoch no: 1 | Epoch progress(%): 27.23 | Avg train loss: 58.9298 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 590
2019-05-13 21:53:49,450:INFO: Epoch no: 1 | Epoch progress(%): 27.44 | Avg train loss: 55.5190 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 555
2019-05-13 21:53:51,844:INFO: Epoch no: 1 | Epoch progress(%): 27.66 | Avg train loss: 58.2340 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 583
2019-05-13 21:53:54,285:INFO: Epoch no: 1 | Epoch progress(%): 27.88 | Avg train loss: 58.2236 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 606
2019-05-13 21:53:56,595:INFO: Epoch no: 1 | Epoch progress(%): 28.09 | Avg train loss: 57.6342 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 551
2019-05-13 21:53:58,944:INFO: Epoch no: 1 | Epoch progress(%): 28.31 | Avg train loss: 57.2765 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 553
2019-05-13 21:54:01,313:INFO: Epoch no: 1 | Epoch progress(%): 28.52 | Avg train loss: 56.4508 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 555
2019-05-13 21:54:03,704:INFO: Epoch no: 1 | Epoch progress(%): 28.74 | Avg train loss: 58.6293 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 551
2019-05-13 21:54:06,121:INFO: Epoch no: 1 | Epoch progress(%): 28.96 | Avg train loss: 57.5663 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 589
2019-05-13 21:54:08,445:INFO: Epoch no: 1 | Epoch progress(%): 29.17 | Avg train loss: 57.4956 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 525
